ID_MARCA;MARCA;ID_LINHA;LINHA;DATA_VENDA;QTD_VENDA
1;BOTICÁRIO;2;PERFUMARIA;06/12/2019;17
4;VULT;1;CABELOS;06/01/2019;12
1;BOTICÁRIO;1;CABELOS;03/07/2019;5
3;QUEM DISSE BERENICE;4;SOLAR;17/09/2019;16
5;BELEZA NA WEB;4;SOLAR;07/02/2019;12
1;BOTICÁRIO;5;HIDRATANTES;12/08/2019;5
5;BELEZA NA WEB;1;CABELOS;18/05/2019;1
2;EUDORA;4;SOLAR;11/02/2019;19
5;BELEZA NA WEB;3;MAQUIAGEM;16/10/2019;12
2;EUDORA;4;SOLAR;22/02/2019;5
4;VULT;1;CABELOS;11/08/2019;19
3;QUEM DISSE BERENICE;3;MAQUIAGEM;27/04/2019;7
1;BOTICÁRIO;5;HIDRATANTES;13/09/2019;9
3;QUEM DISSE BERENICE;3;MAQUIAGEM;16/04/2019;8
1;BOTICÁRIO;3;MAQUIAGEM;25/08/2019;14
5;BELEZA NA WEB;5;HIDRATANTES;15/10/2019;2
2;EUDORA;2;PERFUMARIA;10/01/2019;15
4;VULT;2;PERFUMARIA;11/05/2019;13
4;VULT;1;CABELOS;18/01/2019;4
2;EUDORA;3;MAQUIAGEM;28/06/2019;4
4;VULT;1;CABELOS;14/02/2019;20
1;BOTICÁRIO;1;CABELOS;13/03/2019;1
2;EUDORA;2;PERFUMARIA;22/12/2019;4
3;QUEM DISSE BERENICE;1;CABELOS;04/12/2019;19
5;BELEZA NA WEB;4;SOLAR;08/01/2019;11
4;VULT;3;MAQUIAGEM;10/01/2019;6
4;VULT;5;HIDRATANTES;14/01/2019;4
2;EUDORA;2;PERFUMARIA;09/10/2019;13
4;VULT;3;MAQUIAGEM;27/01/2019;2
5;BELEZA NA WEB;2;PERFUMARIA;02/10/2019;2
1;BOTICÁRIO;5;HIDRATANTES;05/11/2019;4
4;VULT;3;MAQUIAGEM;25/03/2019;18
2;EUDORA;5;HIDRATANTES;04/11/2019;15
3;QUEM DISSE BERENICE;2;PERFUMARIA;02/07/2019;3
4;VULT;4;SOLAR;17/03/2019;10
3;QUEM DISSE BERENICE;2;PERFUMARIA;20/05/2019;16
2;EUDORA;5;HIDRATANTES;15/10/2019;7
5;BELEZA NA WEB;3;MAQUIAGEM;15/05/2019;12
4;VULT;3;MAQUIAGEM;15/12/2019;12
4;VULT;5;HIDRATANTES;25/02/2019;18
3;QUEM DISSE BERENICE;3;MAQUIAGEM;25/03/2019;13
4;VULT;2;PERFUMARIA;24/08/2019;14
1;BOTICÁRIO;1;CABELOS;30/03/2019;16
3;QUEM DISSE BERENICE;4;SOLAR;25/03/2019;9
4;VULT;3;MAQUIAGEM;10/05/2019;9
1;BOTICÁRIO;2;PERFUMARIA;10/11/2019;15
2;EUDORA;4;SOLAR;01/03/2019;10
4;VULT;5;HIDRATANTES;17/11/2019;9
1;BOTICÁRIO;1;CABELOS;20/10/2019;18
4;VULT;3;MAQUIAGEM;10/05/2019;11
5;BELEZA NA WEB;5;HIDRATANTES;19/02/2019;2
1;BOTICÁRIO;1;CABELOS;24/07/2019;19
1;BOTICÁRIO;2;PERFUMARIA;03/11/2019;20
5;BELEZA NA WEB;3;MAQUIAGEM;11/05/2019;18
3;QUEM DISSE BERENICE;2;PERFUMARIA;26/12/2019;1
4;VULT;4;SOLAR;03/04/2019;19
2;EUDORA;3;MAQUIAGEM;20/04/2019;20
3;QUEM DISSE BERENICE;3;MAQUIAGEM;26/05/2019;20
5;BELEZA NA WEB;1;CABELOS;28/12/2019;12
2;EUDORA;5;HIDRATANTES;20/05/2019;8
2;EUDORA;4;SOLAR;03/01/2019;16
4;VULT;3;MAQUIAGEM;20/09/2019;5
4;VULT;1;CABELOS;07/08/2019;8
3;QUEM DISSE BERENICE;2;PERFUMARIA;17/01/2019;7
1;BOTICÁRIO;1;CABELOS;06/07/2019;13
3;QUEM DISSE BERENICE;3;MAQUIAGEM;01/11/2019;11
2;EUDORA;1;CABELOS;04/01/2019;19
4;VULT;3;MAQUIAGEM;05/12/2019;11
1;BOTICÁRIO;4;SOLAR;01/07/2019;12
5;BELEZA NA WEB;2;PERFUMARIA;24/03/2019;2
5;BELEZA NA WEB;5;HIDRATANTES;30/08/2019;2
1;BOTICÁRIO;3;MAQUIAGEM;20/12/2019;19
2;EUDORA;1;CABELOS;14/07/2019;11
4;VULT;4;SOLAR;03/10/2019;11
1;BOTICÁRIO;5;HIDRATANTES;01/09/2019;14
2;EUDORA;5;HIDRATANTES;06/09/2019;5
2;EUDORA;2;PERFUMARIA;04/02/2019;13
5;BELEZA NA WEB;5;HIDRATANTES;22/10/2019;6
1;BOTICÁRIO;1;CABELOS;12/12/2019;2
5;BELEZA NA WEB;3;MAQUIAGEM;17/02/2019;5
5;BELEZA NA WEB;2;PERFUMARIA;07/08/2019;1
5;BELEZA NA WEB;2;PERFUMARIA;11/12/2019;16
5;BELEZA NA WEB;4;SOLAR;07/08/2019;14
1;BOTICÁRIO;2;PERFUMARIA;15/04/2019;3
1;BOTICÁRIO;4;SOLAR;08/07/2019;8
1;BOTICÁRIO;5;HIDRATANTES;28/08/2019;13
5;BELEZA NA WEB;1;CABELOS;03/10/2019;7
2;EUDORA;5;HIDRATANTES;18/02/2019;9
3;QUEM DISSE BERENICE;4;SOLAR;14/07/2019;20
2;EUDORA;4;SOLAR;18/01/2019;1
5;BELEZA NA WEB;2;PERFUMARIA;13/01/2019;8
1;BOTICÁRIO;2;PERFUMARIA;15/08/2019;11
3;QUEM DISSE BERENICE;3;MAQUIAGEM;08/08/2019;14
1;BOTICÁRIO;3;MAQUIAGEM;25/08/2019;16
4;VULT;3;MAQUIAGEM;10/08/2019;1
2;EUDORA;4;SOLAR;15/06/2019;20
3;QUEM DISSE BERENICE;2;PERFUMARIA;26/03/2019;3
4;VULT;5;HIDRATANTES;09/11/2019;16
5;BELEZA NA WEB;2;PERFUMARIA;01/03/2019;10
2;EUDORA;1;CABELOS;20/08/2019;8
5;BELEZA NA WEB;4;SOLAR;20/03/2019;12
3;QUEM DISSE BERENICE;3;MAQUIAGEM;13/07/2019;2
1;BOTICÁRIO;3;MAQUIAGEM;27/05/2019;15
3;QUEM DISSE BERENICE;3;MAQUIAGEM;23/01/2019;15
2;EUDORA;3;MAQUIAGEM;11/06/2019;8
4;VULT;5;HIDRATANTES;09/06/2019;3
2;EUDORA;5;HIDRATANTES;12/06/2019;8
1;BOTICÁRIO;4;SOLAR;29/01/2019;17
4;VULT;3;MAQUIAGEM;26/03/2019;7
1;BOTICÁRIO;3;MAQUIAGEM;01/04/2019;1
2;EUDORA;2;PERFUMARIA;23/12/2019;11
4;VULT;5;HIDRATANTES;13/05/2019;7
4;VULT;1;CABELOS;03/01/2019;7
2;EUDORA;4;SOLAR;09/10/2019;16
5;BELEZA NA WEB;2;PERFUMARIA;29/06/2019;13
4;VULT;3;MAQUIAGEM;14/01/2019;5
5;BELEZA NA WEB;4;SOLAR;28/09/2019;20
3;QUEM DISSE BERENICE;5;HIDRATANTES;21/03/2019;8
5;BELEZA NA WEB;3;MAQUIAGEM;12/05/2019;15
2;EUDORA;2;PERFUMARIA;12/02/2019;14
5;BELEZA NA WEB;1;CABELOS;30/12/2019;12
5;BELEZA NA WEB;3;MAQUIAGEM;11/05/2019;18
2;EUDORA;2;PERFUMARIA;22/09/2019;14
2;EUDORA;4;SOLAR;20/10/2019;16
3;QUEM DISSE BERENICE;1;CABELOS;03/03/2019;15
3;QUEM DISSE BERENICE;5;HIDRATANTES;13/07/2019;11
5;BELEZA NA WEB;1;CABELOS;30/07/2019;2
1;BOTICÁRIO;3;MAQUIAGEM;22/01/2019;6
5;BELEZA NA WEB;5;HIDRATANTES;27/01/2019;5
3;QUEM DISSE BERENICE;1;CABELOS;01/12/2019;5
2;EUDORA;2;PERFUMARIA;30/04/2019;3
1;BOTICÁRIO;5;HIDRATANTES;01/12/2019;16
5;BELEZA NA WEB;4;SOLAR;29/06/2019;5
5;BELEZA NA WEB;5;HIDRATANTES;18/01/2019;12
5;BELEZA NA WEB;2;PERFUMARIA;09/07/2019;15
3;QUEM DISSE BERENICE;3;MAQUIAGEM;18/04/2019;10
4;VULT;2;PERFUMARIA;09/01/2019;9
1;BOTICÁRIO;1;CABELOS;24/07/2019;15
5;BELEZA NA WEB;5;HIDRATANTES;13/12/2019;12
5;BELEZA NA WEB;4;SOLAR;05/05/2019;16
4;VULT;2;PERFUMARIA;28/02/2019;19
1;BOTICÁRIO;4;SOLAR;13/10/2019;2
3;QUEM DISSE BERENICE;4;SOLAR;13/10/2019;18
3;QUEM DISSE BERENICE;3;MAQUIAGEM;12/09/2019;14
2;EUDORA;3;MAQUIAGEM;07/05/2019;7
3;QUEM DISSE BERENICE;4;SOLAR;04/09/2019;18
4;VULT;2;PERFUMARIA;07/08/2019;9
4;VULT;1;CABELOS;03/12/2019;14
4;VULT;4;SOLAR;27/12/2019;2
3;QUEM DISSE BERENICE;5;HIDRATANTES;26/12/2019;20
5;BELEZA NA WEB;3;MAQUIAGEM;17/06/2019;12
1;BOTICÁRIO;1;CABELOS;18/02/2019;9
5;BELEZA NA WEB;2;PERFUMARIA;25/03/2019;3
4;VULT;4;SOLAR;17/03/2019;14
5;BELEZA NA WEB;3;MAQUIAGEM;11/03/2019;11
3;QUEM DISSE BERENICE;2;PERFUMARIA;08/02/2019;13
5;BELEZA NA WEB;2;PERFUMARIA;13/11/2019;12
2;EUDORA;4;SOLAR;27/07/2019;14
2;EUDORA;5;HIDRATANTES;25/06/2019;18
4;VULT;2;PERFUMARIA;14/01/2019;16
3;QUEM DISSE BERENICE;5;HIDRATANTES;20/06/2019;14
5;BELEZA NA WEB;3;MAQUIAGEM;13/09/2019;5
4;VULT;4;SOLAR;22/09/2019;16
5;BELEZA NA WEB;5;HIDRATANTES;04/02/2019;11
4;VULT;1;CABELOS;26/01/2019;20
4;VULT;1;CABELOS;14/04/2019;10
2;EUDORA;4;SOLAR;22/05/2019;11
3;QUEM DISSE BERENICE;5;HIDRATANTES;18/10/2019;8
1;BOTICÁRIO;2;PERFUMARIA;11/05/2019;5
3;QUEM DISSE BERENICE;3;MAQUIAGEM;22/05/2019;18
1;BOTICÁRIO;5;HIDRATANTES;31/10/2019;13
1;BOTICÁRIO;1;CABELOS;23/01/2019;11
1;BOTICÁRIO;3;MAQUIAGEM;18/03/2019;11
5;BELEZA NA WEB;4;SOLAR;10/05/2019;12
1;BOTICÁRIO;3;MAQUIAGEM;08/08/2019;20
5;BELEZA NA WEB;3;MAQUIAGEM;12/08/2019;11
3;QUEM DISSE BERENICE;4;SOLAR;25/09/2019;12
3;QUEM DISSE BERENICE;5;HIDRATANTES;30/03/2019;16
3;QUEM DISSE BERENICE;1;CABELOS;01/12/2019;5
3;QUEM DISSE BERENICE;2;PERFUMARIA;06/05/2019;17
4;VULT;1;CABELOS;09/04/2019;10
2;EUDORA;1;CABELOS;28/01/2019;4
3;QUEM DISSE BERENICE;4;SOLAR;27/06/2019;6
2;EUDORA;2;PERFUMARIA;19/06/2019;6
5;BELEZA NA WEB;3;MAQUIAGEM;26/05/2019;3
2;EUDORA;3;MAQUIAGEM;15/09/2019;15
1;BOTICÁRIO;4;SOLAR;12/07/2019;4
1;BOTICÁRIO;1;CABELOS;05/01/2019;12
1;BOTICÁRIO;4;SOLAR;17/05/2019;4
3;QUEM DISSE BERENICE;4;SOLAR;01/11/2019;4
4;VULT;5;HIDRATANTES;09/08/2019;7
3;QUEM DISSE BERENICE;1;CABELOS;06/03/2019;13
2;EUDORA;4;SOLAR;05/12/2019;9
2;EUDORA;4;SOLAR;23/01/2019;17
2;EUDORA;4;SOLAR;01/11/2019;17
2;EUDORA;5;HIDRATANTES;16/07/2019;12
5;BELEZA NA WEB;4;SOLAR;30/03/2019;5
4;VULT;4;SOLAR;28/12/2019;15
5;BELEZA NA WEB;4;SOLAR;06/10/2019;9
1;BOTICÁRIO;4;SOLAR;02/08/2019;7
2;EUDORA;1;CABELOS;01/09/2019;3
4;VULT;2;PERFUMARIA;03/07/2019;19
5;BELEZA NA WEB;1;CABELOS;08/06/2019;5
5;BELEZA NA WEB;4;SOLAR;02/02/2019;3
1;BOTICÁRIO;1;CABELOS;01/07/2019;3
2;EUDORA;3;MAQUIAGEM;12/12/2019;6
4;VULT;2;PERFUMARIA;21/11/2019;15
1;BOTICÁRIO;3;MAQUIAGEM;12/05/2019;9
4;VULT;5;HIDRATANTES;17/04/2019;18
4;VULT;2;PERFUMARIA;14/06/2019;12
4;VULT;2;PERFUMARIA;03/05/2019;15
4;VULT;5;HIDRATANTES;04/02/2019;5
4;VULT;3;MAQUIAGEM;01/12/2019;18
3;QUEM DISSE BERENICE;3;MAQUIAGEM;12/03/2019;6
2;EUDORA;4;SOLAR;09/01/2019;8
3;QUEM DISSE BERENICE;3;MAQUIAGEM;16/06/2019;4
4;VULT;3;MAQUIAGEM;08/06/2019;10
2;EUDORA;4;SOLAR;24/10/2019;1
5;BELEZA NA WEB;1;CABELOS;17/04/2019;11
4;VULT;3;MAQUIAGEM;01/01/2019;20
2;EUDORA;5;HIDRATANTES;02/12/2019;20
1;BOTICÁRIO;3;MAQUIAGEM;10/03/2019;4
1;BOTICÁRIO;5;HIDRATANTES;22/02/2019;15
2;EUDORA;1;CABELOS;16/04/2019;5
1;BOTICÁRIO;3;MAQUIAGEM;01/05/2019;11
4;VULT;5;HIDRATANTES;01/01/2019;6
5;BELEZA NA WEB;1;CABELOS;17/12/2019;13
3;QUEM DISSE BERENICE;2;PERFUMARIA;10/02/2019;16
1;BOTICÁRIO;5;HIDRATANTES;02/06/2019;13
4;VULT;2;PERFUMARIA;07/12/2019;20
5;BELEZA NA WEB;4;SOLAR;03/10/2019;17
1;BOTICÁRIO;5;HIDRATANTES;01/09/2019;11
2;EUDORA;4;SOLAR;09/03/2019;6
1;BOTICÁRIO;5;HIDRATANTES;10/05/2019;5
5;BELEZA NA WEB;4;SOLAR;16/05/2019;15
4;VULT;5;HIDRATANTES;23/05/2019;9
5;BELEZA NA WEB;1;CABELOS;21/02/2019;20
3;QUEM DISSE BERENICE;4;SOLAR;10/04/2019;5
3;QUEM DISSE BERENICE;3;MAQUIAGEM;31/08/2019;15
4;VULT;4;SOLAR;13/10/2019;2
5;BELEZA NA WEB;4;SOLAR;16/05/2019;9
5;BELEZA NA WEB;2;PERFUMARIA;27/10/2019;7
2;EUDORA;5;HIDRATANTES;10/04/2019;13
5;BELEZA NA WEB;3;MAQUIAGEM;17/02/2019;12
1;BOTICÁRIO;3;MAQUIAGEM;07/06/2019;1
5;BELEZA NA WEB;3;MAQUIAGEM;22/01/2019;20
1;BOTICÁRIO;1;CABELOS;25/08/2019;8
4;VULT;2;PERFUMARIA;10/05/2019;15
4;VULT;2;PERFUMARIA;04/12/2019;10
5;BELEZA NA WEB;5;HIDRATANTES;23/06/2019;14
2;EUDORA;3;MAQUIAGEM;17/12/2019;16
1;BOTICÁRIO;5;HIDRATANTES;16/08/2019;2
1;BOTICÁRIO;4;SOLAR;17/03/2019;17
5;BELEZA NA WEB;4;SOLAR;24/05/2019;15
3;QUEM DISSE BERENICE;1;CABELOS;15/04/2019;13
1;BOTICÁRIO;1;CABELOS;14/06/2019;7
3;QUEM DISSE BERENICE;3;MAQUIAGEM;19/05/2019;17
2;EUDORA;4;SOLAR;15/02/2019;15
3;QUEM DISSE BERENICE;1;CABELOS;05/10/2019;15
5;BELEZA NA WEB;3;MAQUIAGEM;06/01/2019;1
4;VULT;4;SOLAR;29/12/2019;11
5;BELEZA NA WEB;1;CABELOS;10/03/2019;6
2;EUDORA;5;HIDRATANTES;22/03/2019;6
1;BOTICÁRIO;2;PERFUMARIA;17/02/2019;17
2;EUDORA;1;CABELOS;10/06/2019;12
5;BELEZA NA WEB;1;CABELOS;03/01/2019;3
4;VULT;4;SOLAR;01/02/2019;15
5;BELEZA NA WEB;3;MAQUIAGEM;13/04/2019;5
5;BELEZA NA WEB;5;HIDRATANTES;09/04/2019;5
1;BOTICÁRIO;2;PERFUMARIA;05/03/2019;8
2;EUDORA;3;MAQUIAGEM;29/03/2019;17
2;EUDORA;3;MAQUIAGEM;22/04/2019;13
4;VULT;3;MAQUIAGEM;29/08/2019;6
5;BELEZA NA WEB;2;PERFUMARIA;01/09/2019;8
3;QUEM DISSE BERENICE;1;CABELOS;24/02/2019;1
3;QUEM DISSE BERENICE;4;SOLAR;19/09/2019;1
1;BOTICÁRIO;2;PERFUMARIA;05/02/2019;18
3;QUEM DISSE BERENICE;4;SOLAR;02/07/2019;3
5;BELEZA NA WEB;4;SOLAR;12/01/2019;17
3;QUEM DISSE BERENICE;2;PERFUMARIA;05/06/2019;20
4;VULT;2;PERFUMARIA;27/10/2019;4
2;EUDORA;2;PERFUMARIA;05/12/2019;7
3;QUEM DISSE BERENICE;1;CABELOS;20/03/2019;16
1;BOTICÁRIO;1;CABELOS;30/03/2019;14
4;VULT;3;MAQUIAGEM;22/01/2019;11
3;QUEM DISSE BERENICE;4;SOLAR;03/07/2019;16
1;BOTICÁRIO;3;MAQUIAGEM;10/04/2019;3
3;QUEM DISSE BERENICE;2;PERFUMARIA;12/01/2019;15
2;EUDORA;4;SOLAR;26/05/2019;6
4;VULT;1;CABELOS;09/06/2019;8
3;QUEM DISSE BERENICE;5;HIDRATANTES;06/01/2019;19
1;BOTICÁRIO;4;SOLAR;20/10/2019;16
4;VULT;2;PERFUMARIA;16/09/2019;17
1;BOTICÁRIO;4;SOLAR;02/03/2019;3
2;EUDORA;1;CABELOS;29/09/2019;12
3;QUEM DISSE BERENICE;2;PERFUMARIA;09/09/2019;19
5;BELEZA NA WEB;2;PERFUMARIA;31/12/2019;12
5;BELEZA NA WEB;5;HIDRATANTES;23/06/2019;1
2;EUDORA;2;PERFUMARIA;09/03/2019;19
4;VULT;5;HIDRATANTES;09/07/2019;12
3;QUEM DISSE BERENICE;3;MAQUIAGEM;15/03/2019;6
5;BELEZA NA WEB;3;MAQUIAGEM;10/09/2019;7
3;QUEM DISSE BERENICE;3;MAQUIAGEM;30/04/2019;5
2;EUDORA;5;HIDRATANTES;30/04/2019;6
1;BOTICÁRIO;1;CABELOS;07/06/2019;16
5;BELEZA NA WEB;4;SOLAR;15/05/2019;11
4;VULT;1;CABELOS;26/10/2019;14
4;VULT;2;PERFUMARIA;10/12/2019;16
4;VULT;5;HIDRATANTES;30/07/2019;18
1;BOTICÁRIO;1;CABELOS;19/12/2019;17
1;BOTICÁRIO;2;PERFUMARIA;17/10/2019;16
1;BOTICÁRIO;5;HIDRATANTES;14/10/2019;16
3;QUEM DISSE BERENICE;3;MAQUIAGEM;12/08/2019;8
4;VULT;1;CABELOS;14/08/2019;10
3;QUEM DISSE BERENICE;1;CABELOS;04/11/2019;3
3;QUEM DISSE BERENICE;2;PERFUMARIA;14/08/2019;8
2;EUDORA;5;HIDRATANTES;13/12/2019;6
2;EUDORA;1;CABELOS;23/01/2019;10
5;BELEZA NA WEB;4;SOLAR;11/03/2019;3
4;VULT;3;MAQUIAGEM;16/05/2019;17
4;VULT;5;HIDRATANTES;19/02/2019;9
4;VULT;2;PERFUMARIA;24/12/2019;5
4;VULT;3;MAQUIAGEM;21/06/2019;12
1;BOTICÁRIO;3;MAQUIAGEM;11/01/2019;14
5;BELEZA NA WEB;2;PERFUMARIA;19/04/2019;7
4;VULT;1;CABELOS;20/08/2019;3
1;BOTICÁRIO;1;CABELOS;21/06/2019;8
4;VULT;4;SOLAR;20/03/2019;8
1;BOTICÁRIO;1;CABELOS;22/01/2019;9
1;BOTICÁRIO;4;SOLAR;08/11/2019;11
3;QUEM DISSE BERENICE;3;MAQUIAGEM;08/05/2019;12
2;EUDORA;3;MAQUIAGEM;20/01/2019;3
5;BELEZA NA WEB;2;PERFUMARIA;22/03/2019;3
4;VULT;5;HIDRATANTES;26/02/2019;16
1;BOTICÁRIO;5;HIDRATANTES;11/03/2019;10
1;BOTICÁRIO;2;PERFUMARIA;23/08/2019;5
2;EUDORA;3;MAQUIAGEM;08/02/2019;3
3;QUEM DISSE BERENICE;5;HIDRATANTES;22/08/2019;19
5;BELEZA NA WEB;2;PERFUMARIA;08/04/2019;15
3;QUEM DISSE BERENICE;2;PERFUMARIA;11/07/2019;12
5;BELEZA NA WEB;3;MAQUIAGEM;16/02/2019;20
1;BOTICÁRIO;4;SOLAR;17/02/2019;18
2;EUDORA;4;SOLAR;26/07/2019;10
1;BOTICÁRIO;5;HIDRATANTES;05/05/2019;1
4;VULT;5;HIDRATANTES;30/09/2019;6
2;EUDORA;5;HIDRATANTES;26/10/2019;4
3;QUEM DISSE BERENICE;2;PERFUMARIA;02/10/2019;6
5;BELEZA NA WEB;1;CABELOS;28/11/2019;14
1;BOTICÁRIO;2;PERFUMARIA;03/01/2019;15
4;VULT;4;SOLAR;11/12/2019;2
1;BOTICÁRIO;5;HIDRATANTES;01/10/2019;8
2;EUDORA;4;SOLAR;23/12/2019;12
4;VULT;2;PERFUMARIA;10/07/2019;19
1;BOTICÁRIO;4;SOLAR;11/08/2019;17
1;BOTICÁRIO;5;HIDRATANTES;20/07/2019;15
4;VULT;1;CABELOS;21/08/2019;14
2;EUDORA;2;PERFUMARIA;18/08/2019;18
2;EUDORA;4;SOLAR;17/11/2019;19
3;QUEM DISSE BERENICE;4;SOLAR;27/07/2019;15
5;BELEZA NA WEB;2;PERFUMARIA;01/03/2019;15
2;EUDORA;3;MAQUIAGEM;13/03/2019;10
3;QUEM DISSE BERENICE;4;SOLAR;14/12/2019;18
5;BELEZA NA WEB;1;CABELOS;08/05/2019;12
4;VULT;3;MAQUIAGEM;03/04/2019;4
4;VULT;5;HIDRATANTES;04/01/2019;10
3;QUEM DISSE BERENICE;1;CABELOS;02/01/2019;20
3;QUEM DISSE BERENICE;4;SOLAR;23/11/2019;5
4;VULT;4;SOLAR;01/12/2019;10
1;BOTICÁRIO;5;HIDRATANTES;31/07/2019;7
1;BOTICÁRIO;5;HIDRATANTES;19/11/2019;13
2;EUDORA;5;HIDRATANTES;22/04/2019;3
5;BELEZA NA WEB;3;MAQUIAGEM;20/04/2019;7
4;VULT;2;PERFUMARIA;21/11/2019;14
1;BOTICÁRIO;5;HIDRATANTES;14/03/2019;13
4;VULT;1;CABELOS;24/06/2019;13
2;EUDORA;5;HIDRATANTES;31/08/2019;4
1;BOTICÁRIO;2;PERFUMARIA;09/12/2019;4
5;BELEZA NA WEB;3;MAQUIAGEM;07/01/2019;13
1;BOTICÁRIO;2;PERFUMARIA;20/11/2019;9
4;VULT;3;MAQUIAGEM;02/06/2019;15
2;EUDORA;5;HIDRATANTES;19/10/2019;7
1;BOTICÁRIO;4;SOLAR;07/12/2019;8
4;VULT;1;CABELOS;17/04/2019;20
4;VULT;1;CABELOS;17/05/2019;13
3;QUEM DISSE BERENICE;1;CABELOS;26/03/2019;2
1;BOTICÁRIO;4;SOLAR;01/09/2019;15
5;BELEZA NA WEB;1;CABELOS;21/01/2019;10
1;BOTICÁRIO;3;MAQUIAGEM;25/09/2019;14
2;EUDORA;1;CABELOS;13/08/2019;15
4;VULT;1;CABELOS;08/10/2019;16
5;BELEZA NA WEB;1;CABELOS;09/10/2019;9
4;VULT;4;SOLAR;27/02/2019;13
2;EUDORA;2;PERFUMARIA;03/10/2019;6
2;EUDORA;3;MAQUIAGEM;05/08/2019;16
2;EUDORA;2;PERFUMARIA;16/05/2019;4
2;EUDORA;3;MAQUIAGEM;27/03/2019;4
3;QUEM DISSE BERENICE;1;CABELOS;13/10/2019;3
1;BOTICÁRIO;5;HIDRATANTES;28/07/2019;16
1;BOTICÁRIO;4;SOLAR;02/03/2019;4
3;QUEM DISSE BERENICE;3;MAQUIAGEM;25/12/2019;7
4;VULT;2;PERFUMARIA;21/02/2019;4
3;QUEM DISSE BERENICE;2;PERFUMARIA;19/11/2019;4
5;BELEZA NA WEB;2;PERFUMARIA;08/01/2019;8
4;VULT;4;SOLAR;16/09/2019;11
4;VULT;2;PERFUMARIA;12/08/2019;2
5;BELEZA NA WEB;3;MAQUIAGEM;11/05/2019;14
5;BELEZA NA WEB;1;CABELOS;26/10/2019;6
4;VULT;5;HIDRATANTES;14/10/2019;19
1;BOTICÁRIO;5;HIDRATANTES;02/10/2019;4
1;BOTICÁRIO;4;SOLAR;18/07/2019;18
1;BOTICÁRIO;2;PERFUMARIA;12/07/2019;2
1;BOTICÁRIO;4;SOLAR;04/11/2019;15
3;QUEM DISSE BERENICE;2;PERFUMARIA;13/10/2019;15
4;VULT;4;SOLAR;12/12/2019;18
5;BELEZA NA WEB;5;HIDRATANTES;13/05/2019;3
2;EUDORA;3;MAQUIAGEM;16/10/2019;7
3;QUEM DISSE BERENICE;5;HIDRATANTES;16/08/2019;20
4;VULT;4;SOLAR;04/01/2019;16
1;BOTICÁRIO;1;CABELOS;27/01/2019;5
3;QUEM DISSE BERENICE;1;CABELOS;07/08/2019;3
4;VULT;5;HIDRATANTES;05/11/2019;12
3;QUEM DISSE BERENICE;2;PERFUMARIA;02/01/2019;4
2;EUDORA;3;MAQUIAGEM;22/09/2019;5
3;QUEM DISSE BERENICE;2;PERFUMARIA;31/12/2019;8
4;VULT;1;CABELOS;17/10/2019;5
2;EUDORA;5;HIDRATANTES;08/01/2019;6
1;BOTICÁRIO;4;SOLAR;21/06/2019;14
2;EUDORA;2;PERFUMARIA;30/01/2019;2
1;BOTICÁRIO;5;HIDRATANTES;27/01/2019;4
4;VULT;3;MAQUIAGEM;03/08/2019;7
1;BOTICÁRIO;2;PERFUMARIA;25/08/2019;3
3;QUEM DISSE BERENICE;2;PERFUMARIA;09/07/2019;7
1;BOTICÁRIO;5;HIDRATANTES;12/09/2019;1
2;EUDORA;4;SOLAR;20/09/2019;6
4;VULT;2;PERFUMARIA;25/01/2019;18
4;VULT;5;HIDRATANTES;31/12/2019;12
2;EUDORA;2;PERFUMARIA;12/12/2019;14
3;QUEM DISSE BERENICE;5;HIDRATANTES;16/11/2019;13
3;QUEM DISSE BERENICE;4;SOLAR;12/03/2019;10
1;BOTICÁRIO;5;HIDRATANTES;14/08/2019;18
2;EUDORA;4;SOLAR;10/04/2019;4
1;BOTICÁRIO;1;CABELOS;25/03/2019;20
2;EUDORA;2;PERFUMARIA;03/02/2019;7
4;VULT;5;HIDRATANTES;14/03/2019;18
4;VULT;5;HIDRATANTES;02/03/2019;14
2;EUDORA;3;MAQUIAGEM;27/12/2019;17
3;QUEM DISSE BERENICE;3;MAQUIAGEM;13/10/2019;2
4;VULT;3;MAQUIAGEM;15/05/2019;11
2;EUDORA;3;MAQUIAGEM;26/07/2019;5
3;QUEM DISSE BERENICE;1;CABELOS;08/12/2019;1
1;BOTICÁRIO;1;CABELOS;14/06/2019;17
5;BELEZA NA WEB;2;PERFUMARIA;16/06/2019;5
2;EUDORA;4;SOLAR;19/10/2019;5
5;BELEZA NA WEB;5;HIDRATANTES;21/02/2019;5
5;BELEZA NA WEB;1;CABELOS;02/05/2019;9
1;BOTICÁRIO;5;HIDRATANTES;19/08/2019;17
4;VULT;1;CABELOS;02/06/2019;8
5;BELEZA NA WEB;4;SOLAR;08/03/2019;18
1;BOTICÁRIO;1;CABELOS;15/06/2019;9
3;QUEM DISSE BERENICE;3;MAQUIAGEM;25/06/2019;4
5;BELEZA NA WEB;4;SOLAR;15/05/2019;8
2;EUDORA;2;PERFUMARIA;04/02/2019;3
5;BELEZA NA WEB;5;HIDRATANTES;22/06/2019;18
5;BELEZA NA WEB;3;MAQUIAGEM;14/06/2019;6
1;BOTICÁRIO;3;MAQUIAGEM;18/05/2019;4
4;VULT;3;MAQUIAGEM;30/07/2019;19
3;QUEM DISSE BERENICE;1;CABELOS;24/09/2019;5
